id,latitude,longitude,bearing,speed,timestamp,vehicle.id,trip_id,schedule_relationship,source,route_id,direction_id,route_short_name,route_type,start_time,start_date,rsn_dir,trajectory_id,is_stopped,cluster,berths
797914955,58.417179107666,15.6233205795288,320,0.0,1647932719,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-22Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797914955,58.417179107666,15.6233205795288,320,0.0,1647932719,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-21Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797915334,58.417179107666,15.6233205795288,320,0.0,1647932720,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-23Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797915699,58.417179107666,15.6233205795288,320,0.0,1647932721,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-24Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797916069,58.417179107666,15.6233205795288,320,0.0,1647932722,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-25Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797916808,58.417179107666,15.6233205795288,320,0.0,1647932724,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-26Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797916808,58.417179107666,15.6233205795288,320,0.0,1647932724,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-27Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797917557,58.417179107666,15.6233205795288,320,0.0,1647932726,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-28Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797917557,58.417179107666,15.6233205795288,320,0.0,1647932726,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-29Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797917930,58.417179107666,15.6233205795288,320,0.0,1647932727,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-30Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797918295,58.417179107666,15.6233205795288,320,0.0,1647932728,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-31Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797918666,58.417179107666,15.6233205795288,320,0.0,1647932729,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-32Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797919039,58.417179107666,15.6233205795288,320,0.0,1647932730,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-33Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797919409,58.417179107666,15.6233205795288,320,0.0,1647932731,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-34Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797919781,58.417179107666,15.6233205795288,320,0.0,1647932732,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-35Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797920148,58.417179107666,15.6233205795288,320,0.0,1647932733,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-36Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797920895,58.417179107666,15.6233205795288,320,0.0,1647932735,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-37Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797921269,58.417179107666,15.6233205795288,320,0.0,1647932736,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-38Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797921640,58.417179107666,15.6233205795288,320,0.0,1647932737,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-39Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797921640,58.417179107666,15.6233205795288,320,0.0,1647932737,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-40Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797922380,58.417179107666,15.6233205795288,320,0.0,1647932739,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-41Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797922380,58.417179107666,15.6233205795288,320,0.0,1647932739,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-42Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797922758,58.417179107666,15.6233205795288,320,0.0,1647932740,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-43Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797923114,58.417179107666,15.6233205795288,320,0.0,1647932741,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-44Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797923487,58.417179107666,15.6233205795288,320,0.0,1647932742,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-45Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797923857,58.417179107666,15.6233205795288,320,0.0,1647932743,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-46Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797924601,58.417179107666,15.6233205795288,320,0.0,1647932745,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-47Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797924990,58.417179107666,15.6233205795288,320,0.0,1647932746,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-48Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797925344,58.417179107666,15.6233205795288,320,0.0,1647932747,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-49Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797925708,58.417179107666,15.6233205795288,320,0.0,1647932748,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-50Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797925708,58.417179107666,15.6233205795288,320,0.0,1647932748,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-51Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797926448,58.417179107666,15.6233205795288,320,0.0,1647932750,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-52Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797926448,58.417179107666,15.6233205795288,320,0.0,1647932750,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-53Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797926821,58.417179107666,15.6233205795288,320,0.0,1647932751,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-54Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797927186,58.417179107666,15.6233205795288,320,0.0,1647932752,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-55Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797927558,58.417179107666,15.6233205795288,320,0.0,1647932753,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-56Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797928301,58.417179107666,15.6233205795288,320,0.0,1647932755,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-57Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797928673,58.417179107666,15.6233205795288,320,0.0,1647932756,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-58Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797929038,58.417179107666,15.6233205795288,320,0.0,1647932757,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-00Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797929038,58.417179107666,15.6233205795288,320,0.0,1647932757,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-05-59Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797929399,58.417179107666,15.6233205795288,320,0.0,1647932758,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-01Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797930147,58.417179107666,15.6233205795288,320,0.0,1647932760,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-02Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797930147,58.417179107666,15.6233205795288,320,0.0,1647932760,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-03Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797930531,58.417179107666,15.6233205795288,320,0.0,1647932761,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-04Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797930884,58.417179107666,15.6233205795288,320,0.0,1647932762,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-05Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797931253,58.417179107666,15.6233205795288,320,0.0,1647932763,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-06Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797931646,58.417179107666,15.6233205795288,320,0.0,1647932764,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-07Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797932377,58.417179107666,15.6233205795288,320,0.0,1647932766,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-08Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797932748,58.417179107666,15.6233205795288,320,0.0,1647932767,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-09Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797933150,58.417179107666,15.6233205795288,320,0.0,1647932768,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-10Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797933491,58.417179107666,15.6233205795288,320,0.0,1647932769,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-11Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797933491,58.417179107666,15.6233205795288,320,0.0,1647932769,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-12Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797933889,58.417179107666,15.6233205795288,320,0.0,1647932770,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-13Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797934238,58.417179107666,15.6233205795288,320,0.0,1647932771,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-14Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797934635,58.417179107666,15.6233205795288,320,0.0,1647932772,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-15Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797934985,58.417179107666,15.6233205795288,320,0.0,1647932773,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-16Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797935737,58.417179107666,15.6233205795288,320,0.0,1647932776,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-17Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797936104,58.417179107666,15.6233205795288,320,0.0,1647932777,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-19Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797936104,58.417179107666,15.6233205795288,320,0.0,1647932777,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-18Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797936865,58.417179107666,15.6233205795288,320,0.0,1647932779,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-20Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797936865,58.417179107666,15.6233205795288,320,0.0,1647932779,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-21Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797936865,58.417179107666,15.6233205795288,320,0.0,1647932779,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-22Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797937628,58.417179107666,15.6233205795288,320,0.0,1647932781,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-23Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797937628,58.417179107666,15.6233205795288,320,0.0,1647932781,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-24Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797938724,58.417179107666,15.6233205795288,320,0.0,1647932784,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-27Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797938724,58.417179107666,15.6233205795288,320,0.0,1647932784,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-25Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797938724,58.417179107666,15.6233205795288,320,0.0,1647932784,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-26Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797939552,58.417179107666,15.6233205795288,320,0.0,1647932785,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-28Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797939824,58.417179107666,15.6233205795288,320,0.0,1647932786,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-29Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797940563,58.417179107666,15.6233205795288,320,0.0,1647932789,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-30Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797940563,58.417179107666,15.6233205795288,320,0.0,1647932789,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-31Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797941310,58.417179107666,15.6233205795288,320,0.0,1647932791,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-32Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797941680,58.417179107666,15.6233196258545,320,0.0,1647932792,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-33Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797941680,58.417179107666,15.6233196258545,320,0.0,1647932792,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-34Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797942052,58.417179107666,15.6233196258545,320,0.0,1647932793,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-35Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797942427,58.417179107666,15.6233196258545,320,0.0,1647932794,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-36Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797942803,58.417179107666,15.6233196258545,320,0.0,1647932795,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-37Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797943554,58.417179107666,15.6233196258545,320,0.0,1647932797,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-38Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797943554,58.417179107666,15.6233196258545,320,0.0,1647932797,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-39Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797944343,58.417179107666,15.6233196258545,320,0.0,1647932798,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-40Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797944660,58.4171752929688,15.6233196258545,320,0.0,1647932800,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-42Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797944660,58.4171752929688,15.6233196258545,320,0.0,1647932800,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-41Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797945399,58.4171752929688,15.6233196258545,320,0.0,1647932802,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-43Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797945769,58.4171752929688,15.6233196258545,320,0.0,1647932803,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-44Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797945769,58.4171752929688,15.6233196258545,320,0.0,1647932803,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-45Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797946510,58.4171752929688,15.6233196258545,320,0.0,1647932805,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-46Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797946510,58.4171752929688,15.6233196258545,320,0.0,1647932805,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-47Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797946510,58.4171752929688,15.6233196258545,320,0.0,1647932805,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-48Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797947272,58.4171752929688,15.6233196258545,320,0.0,1647932806,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-49Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797947628,58.4171752929688,15.6233196258545,320,0.0,1647932808,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-50Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797948362,58.4171752929688,15.6233196258545,320,0.0,1647932810,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-51Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797948362,58.4171752929688,15.6233196258545,320,0.0,1647932810,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-52Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797949149,58.4171752929688,15.6233196258545,320,0.0,1647932811,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-53Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797949498,58.4171752929688,15.6233196258545,320,0.0,1647932812,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-54Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797949849,58.4171752929688,15.6233196258545,320,0.0,1647932814,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-55Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797950229,58.4171752929688,15.6233196258545,320,0.0,1647932815,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-56Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797950603,58.4171752929688,15.6233196258545,320,0.0,1647932816,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-57Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797950603,58.4171752929688,15.6233196258545,320,0.0,1647932816,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-58Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797950973,58.4171752929688,15.6233196258545,320,0.0,1647932817,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-06-59Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797951349,58.4171752929688,15.6233196258545,320,0.0,1647932818,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-00Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797952103,58.4171752929688,15.6233196258545,320,0.0,1647932820,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-01Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797952103,58.4171752929688,15.6233196258545,320,0.0,1647932820,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-02Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797952467,58.4171752929688,15.6233196258545,320,0.0,1647932821,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-03Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797953198,58.4171752929688,15.6233196258545,320,0.0,1647932823,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-04Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797953575,58.4171752929688,15.6233196258545,320,0.0,1647932824,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-05Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797953960,58.4171752929688,15.6233196258545,320,0.0,1647932825,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-06Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797954320,58.4171752929688,15.6233196258545,320,0.0,1647932826,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-07Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797954689,58.4171752929688,15.6233196258545,320,0.0,1647932827,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-08Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797954689,58.4171752929688,15.6233196258545,320,0.0,1647932827,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-09Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797955056,58.4171752929688,15.6233196258545,320,0.0,1647932828,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-10Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797955427,58.4171752929688,15.6233196258545,320,0.0,1647932829,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-11Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797955800,58.4171752929688,15.6233196258545,320,0.0,1647932830,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-12Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797956167,58.4171752929688,15.6233186721802,320,0.0,1647932831,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-13Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797956914,58.4171752929688,15.6233186721802,320,0.0,1647932833,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-14Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797956914,58.4171752929688,15.6233186721802,320,0.0,1647932833,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-15Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
797957683,58.4171752929688,15.6233186721802,320,0.0,1647932834,9031005917108852,55700000063131676,0,otraf-vehiclepositions-2022-03-22T08-07-16Z.pb,9011005061600000,1,616,700,,,616_1,9031005917108852-0,true,5,"C2, C3, C5"
