,id,latitude,longitude,bearing,speed,timestamp,vehicle.id,occupancy_status,trip_id,schedule_relationship,source,route_id,direction_id,route_short_name,route_type
126,216179283,58.41770553588867,15.62218189239502,241.0,4.400000095367432,1756184409,9031005920505668,0.0,,,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,-1,-1,-1,-1
127,216179461,58.41767883300781,15.622946739196777,304.0,2.5,1756184409,9031005920505516,0.0,55700000080585816,0.0,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,9011005021500000,1,15,700
128,216179371,58.41684341430664,15.623909950256348,282.0,1.7000000476837158,1756184409,9031005920505745,1.0,55700000075950192,0.0,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,9011005022100000,1,21,700
129,216179239,58.4168815612793,15.62438678741455,315.0,6.699999809265137,1756184409,9031005920505729,,,,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,-1,-1,-1,-1
130,216179442,58.417293548583984,15.623634338378906,321.0,0.0,1756184409,9031005920505662,,55700000081191523,0.0,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,9011005020100000,0,1,700
131,216179547,58.41740798950195,15.623175621032715,316.0,0.0,1756184410,9031005920505508,1.0,55700000080625226,0.0,otraf-vehiclepositions-2025-08-26T07-00-12Z.pb,9011005021100000,1,11,700
132,216179691,58.41702651977539,15.623661041259766,318.0,0.0,1756184410,9031005920804832,,55700000080518456,0.0,otraf-vehiclepositions-2025-08-26T07-00-13Z.pb,9011005053000000,1,530,700
133,216179738,58.417327880859375,15.623003005981445,318.0,0.0,1756184410,9031005920804811,,55700000080509904,0.0,otraf-vehiclepositions-2025-08-26T07-00-13Z.pb,9011005054600000,1,546,700
134,216179837,58.41755294799805,15.623119354248047,316.0,2.200000047683716,1756184410,9031005920505514,1.0,55700000076537330,0.0,otraf-vehiclepositions-2025-08-26T07-00-13Z.pb,9011005020300000,1,3,700
135,216179621,58.41675567626953,15.6244535446167,320.0,0.0,1756184410,9031005920505651,1.0,,,otraf-vehiclepositions-2025-08-26T07-00-13Z.pb,-1,-1,-1,-1
136,216179769,58.41720199584961,15.623327255249023,330.0,0.0,1756184410,9031005920804472,,,,otraf-vehiclepositions-2025-08-26T07-00-13Z.pb,-1,-1,-1,-1
137,216179664,58.416847229003906,15.624612808227539,316.0,0.0,1756184410,9031005920505509,1.0,55700000080652685,0.0,otraf-vehiclepositions-2025-08-26T07-00-13Z.pb,9011005020200000,1,2,700
138,216179634,58.41767883300781,15.622108459472656,237.0,4.699999809265137,1756184410,9031005920505668,0.0,,,otraf-vehiclepositions-2025-08-26T07-00-13Z.pb,-1,-1,-1,-1
139,216179810,58.41769790649414,15.62289047241211,299.0,3.5999999046325684,1756184410,9031005920505516,0.0,55700000080585816,0.0,otraf-vehiclepositions-2025-08-26T07-00-13Z.pb,9011005021500000,1,15,700
140,216179722,58.416847229003906,15.623879432678223,278.0,1.7000000476837158,1756184410,9031005920505745,1.0,55700000075950192,0.0,otraf-vehiclepositions-2025-08-26T07-00-13Z.pb,9011005022100000,1,21,700
