,id,latitude,longitude,bearing,speed,timestamp,vehicle.id,trip_id,schedule_relationship,source,route_id,direction_id,route_short_name,route_type
4550,796965305,58.417457580566406,15.623201370239258,319.0,0.0,1647930167,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-22-49Z.pb,9011005021300000,1,13,700
4551,796965271,58.41786575317383,15.622255325317385,256.0,0.0,1647930167,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-22-49Z.pb,9011005020600000,1,6,700
4552,796965195,58.41704559326172,15.624295234680176,321.0,0.0,1647930167,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-22-49Z.pb,9011005020300000,1,3,700
4553,796965317,58.41714859008789,15.623924255371094,313.0,3.5999999046325684,1647930167,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-22-49Z.pb,9011005022000000,1,20,700
4554,796965222,58.417724609375,15.623018264770508,322.0,0.0,1647930167,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-22-49Z.pb,9011005020600000,0,6,700
4555,796965139,58.417598724365234,15.622906684875488,327.0,0.0,1647930167,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-22-49Z.pb,9011005021000000,0,10,700
4556,796965731,58.417762756347656,15.622739791870115,334.0,3.5999999046325684,1647930168,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-22-50Z.pb,9011005021300000,0,13,700
4557,796965652,58.41753387451172,15.623346328735352,325.0,0.0,1647930168,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-22-50Z.pb,9011005020100000,1,1,700
4558,796965584,58.41691970825195,15.62411403656006,321.0,0.0,1647930168,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-22-50Z.pb,9011005021400000,0,14,700
4559,796965930,58.41665267944336,15.62354564666748,132.0,10.600000381469728,1647930169,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-22-50Z.pb,9011005022300000,1,23,700
4560,796965646,58.41685485839844,15.623973846435549,317.0,0.0,1647930168,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-22-50Z.pb,-1,-1,-1,-1
4561,796965659,58.417457580566406,15.623201370239258,319.0,0.0,1647930168,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-22-50Z.pb,9011005021300000,1,13,700
4562,796965637,58.41786575317383,15.622255325317385,256.0,0.0,1647930168,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-22-50Z.pb,9011005020600000,1,6,700
4563,796965938,58.41704559326172,15.624295234680176,321.0,0.0,1647930169,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-22-50Z.pb,9011005020300000,1,3,700
4564,796965683,58.41717529296875,15.623870849609377,315.0,3.5999999046325684,1647930168,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-22-50Z.pb,9011005022000000,1,20,700
4565,796965594,58.417724609375,15.623018264770508,322.0,0.0,1647930168,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-22-50Z.pb,9011005020600000,0,6,700
4566,796965882,58.417598724365234,15.622906684875488,327.0,0.0,1647930169,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-22-50Z.pb,9011005021000000,0,10,700
4567,796966108,58.41778564453125,15.622697830200195,318.0,3.5999999046325684,1647930169,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-22-51Z.pb,9011005021300000,0,13,700
4568,796966023,58.41753387451172,15.623346328735352,325.0,0.0,1647930169,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-22-51Z.pb,9011005020100000,1,1,700
4569,796966364,58.41691970825195,15.62411403656006,321.0,0.0,1647930170,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-22-51Z.pb,9011005021400000,0,14,700
4570,796966337,58.416595458984375,15.623676300048828,132.0,10.0,1647930170,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-22-51Z.pb,9011005022300000,1,23,700
4571,796966412,58.41685485839844,15.623973846435549,317.0,0.0,1647930170,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-22-51Z.pb,-1,-1,-1,-1
4572,796966044,58.417457580566406,15.623201370239258,319.0,0.0,1647930169,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-22-51Z.pb,9011005021300000,1,13,700
4573,796966014,58.41786575317383,15.622255325317385,256.0,0.0,1647930169,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-22-51Z.pb,9011005020600000,1,6,700
4574,796966332,58.41704559326172,15.624295234680176,321.0,0.0,1647930170,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-22-51Z.pb,9011005020300000,1,3,700
4575,796966064,58.41720199584961,15.623820304870604,316.0,3.5999999046325684,1647930169,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-22-51Z.pb,9011005022000000,1,20,700
4576,796966366,58.417724609375,15.623018264770508,322.0,0.0,1647930170,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-22-51Z.pb,9011005020600000,0,6,700
4577,796966270,58.417598724365234,15.622906684875488,327.0,0.0,1647930170,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-22-51Z.pb,9011005021000000,0,10,700
4578,796966108,58.41778564453125,15.622697830200195,318.0,3.5999999046325684,1647930169,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-22-52Z.pb,9011005021300000,0,13,700
4579,796966023,58.41753387451172,15.623346328735352,325.0,0.0,1647930169,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-22-52Z.pb,9011005020100000,1,1,700
4580,796966364,58.41691970825195,15.62411403656006,321.0,0.0,1647930170,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-22-52Z.pb,9011005021400000,0,14,700
4581,796966337,58.416595458984375,15.623676300048828,132.0,10.0,1647930170,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-22-52Z.pb,9011005022300000,1,23,700
4582,796966412,58.41685485839844,15.623973846435549,317.0,0.0,1647930170,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-22-52Z.pb,-1,-1,-1,-1
4583,796966044,58.417457580566406,15.623201370239258,319.0,0.0,1647930169,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-22-52Z.pb,9011005021300000,1,13,700
4584,796966014,58.41786575317383,15.622255325317385,256.0,0.0,1647930169,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-22-52Z.pb,9011005020600000,1,6,700
4585,796966332,58.41704559326172,15.624295234680176,321.0,0.0,1647930170,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-22-52Z.pb,9011005020300000,1,3,700
4586,796966064,58.41720199584961,15.623820304870604,316.0,3.5999999046325684,1647930169,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-22-52Z.pb,9011005022000000,1,20,700
4587,796966366,58.417724609375,15.623018264770508,322.0,0.0,1647930170,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-22-52Z.pb,9011005020600000,0,6,700
4588,796966270,58.417598724365234,15.622906684875488,327.0,0.0,1647930170,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-22-52Z.pb,9011005021000000,0,10,700
4589,796966511,58.41780090332031,15.622638702392578,299.0,3.5999999046325684,1647930170,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-22-53Z.pb,9011005021300000,0,13,700
4590,796966807,58.41753387451172,15.623346328735352,325.0,0.0,1647930171,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-22-53Z.pb,9011005020100000,1,1,700
4591,796966752,58.41691970825195,15.62411403656006,321.0,0.0,1647930171,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-22-53Z.pb,9011005021400000,0,14,700
4592,796966732,58.416534423828125,15.62380313873291,133.0,10.0,1647930171,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-22-53Z.pb,9011005022300000,1,23,700
4593,796966806,58.41685485839844,15.623973846435549,317.0,0.0,1647930171,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-22-53Z.pb,-1,-1,-1,-1
4594,796966444,58.417457580566406,15.623201370239258,319.0,0.0,1647930170,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-22-53Z.pb,9011005021300000,1,13,700
4595,796966812,58.41786575317383,15.622255325317385,256.0,0.0,1647930171,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-22-53Z.pb,9011005020600000,1,6,700
4596,796966729,58.41704559326172,15.624295234680176,321.0,0.0,1647930171,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-22-53Z.pb,9011005020300000,1,3,700
4597,796966467,58.41723251342773,15.623770713806152,316.0,3.5999999046325684,1647930170,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-22-53Z.pb,9011005022000000,1,20,700
4598,796966758,58.417724609375,15.623018264770508,322.0,0.0,1647930171,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-22-53Z.pb,9011005020600000,0,6,700
4599,796966673,58.417598724365234,15.622906684875488,327.0,0.0,1647930171,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-22-53Z.pb,9011005021000000,0,10,700
4600,796966894,58.41780853271485,15.622570037841797,283.0,3.5999999046325684,1647930171,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-22-54Z.pb,9011005021300000,0,13,700
4601,796967190,58.41753387451172,15.623346328735352,325.0,0.0,1647930172,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-22-54Z.pb,9011005020100000,1,1,700
4602,796967133,58.41691970825195,15.62411403656006,321.0,0.0,1647930172,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-22-54Z.pb,9011005021400000,0,14,700
4603,796967112,58.416465759277344,15.623921394348145,135.0,10.0,1647930172,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-22-54Z.pb,9011005022300000,1,23,700
4604,796967200,58.41685485839844,15.623973846435549,317.0,0.0,1647930172,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-22-54Z.pb,-1,-1,-1,-1
4605,796967216,58.417457580566406,15.623201370239258,319.0,0.0,1647930172,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-22-54Z.pb,9011005021300000,1,13,700
4606,796967188,58.41786575317383,15.622255325317385,256.0,0.0,1647930172,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-22-54Z.pb,9011005020600000,1,6,700
4607,796967108,58.41704559326172,15.624295234680176,321.0,0.0,1647930172,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-22-54Z.pb,9011005020300000,1,3,700
4608,796966854,58.417259216308594,15.623723983764648,316.0,3.5999999046325684,1647930171,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-22-54Z.pb,9011005022000000,1,20,700
4609,796967141,58.417724609375,15.623018264770508,322.0,0.0,1647930172,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-22-54Z.pb,9011005020600000,0,6,700
4610,796967049,58.417598724365234,15.622906684875488,327.0,0.0,1647930172,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-22-54Z.pb,9011005021000000,0,10,700
4611,796967275,58.41780090332031,15.62249755859375,268.0,3.5999999046325684,1647930172,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-22-55Z.pb,9011005021300000,0,13,700
4612,796967565,58.41753387451172,15.623346328735352,325.0,0.0,1647930173,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-22-55Z.pb,9011005020100000,1,1,700
4613,796967509,58.41691970825195,15.62411403656006,321.0,0.0,1647930173,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-22-55Z.pb,9011005021400000,0,14,700
4614,796967474,58.41640853881836,15.624043464660645,136.0,9.699999809265137,1647930173,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-22-55Z.pb,9011005022300000,1,23,700
4615,796967555,58.41683578491211,15.624003410339355,313.0,1.100000023841858,1647930173,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-22-55Z.pb,-1,-1,-1,-1
4616,796967586,58.417457580566406,15.623201370239258,319.0,0.0,1647930173,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-22-55Z.pb,9011005021300000,1,13,700
4617,796967559,58.41786575317383,15.622255325317385,256.0,0.0,1647930173,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-22-55Z.pb,9011005020600000,1,6,700
4618,796967487,58.41704559326172,15.624295234680176,321.0,0.0,1647930173,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-22-55Z.pb,9011005020300000,1,3,700
4619,796967615,58.41730499267578,15.623632431030272,315.0,3.5999999046325684,1647930173,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-22-55Z.pb,9011005022000000,1,20,700
4620,796967517,58.417724609375,15.623018264770508,322.0,0.0,1647930173,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-22-55Z.pb,9011005020600000,0,6,700
4621,796967427,58.417598724365234,15.622906684875488,327.0,0.0,1647930173,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-22-55Z.pb,9011005021000000,0,10,700
4622,796967653,58.41778945922852,15.622427940368652,259.0,3.5999999046325684,1647930173,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-22-56Z.pb,9011005021300000,0,13,700
4623,796967946,58.41753387451172,15.623346328735352,325.0,0.0,1647930174,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-22-56Z.pb,9011005020100000,1,1,700
4624,796967886,58.41691970825195,15.62411403656006,321.0,0.0,1647930174,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-22-56Z.pb,9011005021400000,0,14,700
4625,796967874,58.416351318359375,15.624157905578612,136.0,8.899999618530273,1647930174,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-22-56Z.pb,9011005022300000,1,23,700
4626,796967934,58.41684341430664,15.623982429504396,307.0,1.100000023841858,1647930174,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-22-56Z.pb,-1,-1,-1,-1
4627,796967965,58.417457580566406,15.623201370239258,319.0,0.0,1647930174,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-22-56Z.pb,9011005021300000,1,13,700
4628,796967942,58.41786575317383,15.622255325317385,256.0,0.0,1647930174,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-22-56Z.pb,9011005020600000,1,6,700
4629,796967857,58.41704559326172,15.624295234680176,321.0,0.0,1647930174,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-22-56Z.pb,9011005020300000,1,3,700
4630,796967989,58.41733169555664,15.623587608337402,315.0,3.299999952316284,1647930174,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-22-56Z.pb,9011005022000000,1,20,700
4631,796967894,58.417724609375,15.623018264770508,322.0,0.0,1647930174,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-22-56Z.pb,9011005020600000,0,6,700
4632,796967810,58.417598724365234,15.622906684875488,327.0,0.0,1647930174,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-22-56Z.pb,9011005021000000,0,10,700
4633,796968405,58.417755126953125,15.622295379638672,246.0,3.900000095367432,1647930175,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-22-57Z.pb,9011005021300000,0,13,700
4634,796968318,58.41753387451172,15.623346328735352,325.0,0.0,1647930175,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-22-57Z.pb,9011005020100000,1,1,700
4635,796968254,58.41691970825195,15.62411403656006,321.0,0.0,1647930175,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-22-57Z.pb,9011005021400000,0,14,700
4636,796968239,58.41630554199219,15.62425422668457,134.0,7.800000190734863,1647930175,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-22-57Z.pb,9011005022300000,1,23,700
4637,796968314,58.41685485839844,15.623940467834473,305.0,1.899999976158142,1647930175,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-22-57Z.pb,-1,-1,-1,-1
4638,796968338,58.417457580566406,15.623201370239258,319.0,0.0,1647930175,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-22-57Z.pb,9011005021300000,1,13,700
4639,796968320,58.41786575317383,15.622255325317385,256.0,0.0,1647930175,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-22-57Z.pb,9011005020600000,1,6,700
4640,796968230,58.41704559326172,15.624295234680176,321.0,0.0,1647930175,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-22-57Z.pb,9011005020300000,1,3,700
4641,796968361,58.41735076904297,15.623550415039062,315.0,3.299999952316284,1647930175,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-22-57Z.pb,9011005022000000,1,20,700
4642,796968259,58.417724609375,15.623018264770508,322.0,0.0,1647930175,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-22-57Z.pb,9011005020600000,0,6,700
4643,796968186,58.417598724365234,15.622906684875488,327.0,0.0,1647930175,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-22-57Z.pb,9011005021000000,0,10,700
4644,796968786,58.41773223876953,15.62222957611084,240.0,3.900000095367432,1647930176,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-22-58Z.pb,9011005021300000,0,13,700
4645,796968699,58.41753387451172,15.623346328735352,325.0,0.0,1647930176,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-22-58Z.pb,9011005020100000,1,1,700
4646,796968635,58.41691970825195,15.62411403656006,321.0,0.0,1647930176,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-22-58Z.pb,9011005021400000,0,14,700
4647,796968624,58.4162712097168,15.624341011047363,131.0,6.699999809265137,1647930176,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-22-58Z.pb,9011005022300000,1,23,700
4648,796968691,58.4168701171875,15.62388801574707,304.0,3.0999999046325684,1647930176,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-22-58Z.pb,-1,-1,-1,-1
4649,796968716,58.417457580566406,15.623201370239258,319.0,0.0,1647930176,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-22-58Z.pb,9011005021300000,1,13,700
4650,796968700,58.41788101196289,15.622234344482422,256.0,0.3000000119209289,1647930176,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-22-58Z.pb,9011005020600000,1,6,700
4651,796968611,58.41704559326172,15.624295234680176,321.0,0.0,1647930176,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-22-58Z.pb,9011005020300000,1,3,700
4652,796968742,58.41736602783203,15.623522758483888,316.0,2.5,1647930176,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-22-58Z.pb,9011005022000000,1,20,700
4653,796968645,58.417724609375,15.623018264770508,322.0,0.0,1647930176,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-22-58Z.pb,9011005020600000,0,6,700
4654,796968563,58.417598724365234,15.622906684875488,327.0,0.0,1647930176,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-22-58Z.pb,9011005021000000,0,10,700
4655,796969155,58.41770935058594,15.622166633605955,237.0,3.900000095367432,1647930177,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-22-59Z.pb,9011005021300000,0,13,700
4656,796969077,58.41753387451172,15.623346328735352,325.0,0.0,1647930177,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-22-59Z.pb,9011005020100000,1,1,700
4657,796969019,58.41691970825195,15.62411403656006,321.0,0.0,1647930177,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-22-59Z.pb,9011005021400000,0,14,700
4658,796968989,58.41624450683594,15.62442111968994,125.0,5.800000190734863,1647930177,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-22-59Z.pb,9011005022300000,1,23,700
4659,796969062,58.41688919067383,15.62382698059082,305.0,3.900000095367432,1647930177,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-22-59Z.pb,-1,-1,-1,-1
4660,796969092,58.417457580566406,15.623201370239258,319.0,0.0,1647930177,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-22-59Z.pb,9011005021300000,1,13,700
4661,796969073,58.41788101196289,15.622222900390623,256.0,0.6000000238418579,1647930177,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-22-59Z.pb,9011005020600000,1,6,700
4662,796968990,58.41704559326172,15.624295234680176,321.0,0.0,1647930177,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-22-59Z.pb,9011005020300000,1,3,700
4663,796969112,58.41737747192383,15.623505592346191,316.0,1.7000000476837158,1647930177,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-22-59Z.pb,9011005022000000,1,20,700
4664,796969016,58.417724609375,15.623018264770508,322.0,0.0,1647930177,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-22-59Z.pb,9011005020600000,0,6,700
4665,796969312,58.417598724365234,15.622906684875488,327.0,0.0,1647930178,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-22-59Z.pb,9011005021000000,0,10,700
4666,796969530,58.41768646240234,15.622103691101074,234.0,3.900000095367432,1647930178,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-23-00Z.pb,9011005021300000,0,13,700
4667,796969450,58.41753387451172,15.623346328735352,325.0,0.0,1647930178,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-23-00Z.pb,9011005020100000,1,1,700
4668,796969382,58.41691970825195,15.62411403656006,321.0,0.0,1647930178,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-23-00Z.pb,9011005021400000,0,14,700
4669,796969738,58.41624069213867,15.624601364135742,82.0,5.0,1647930179,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-23-00Z.pb,9011005022300000,1,23,700
4670,796969441,58.41691589355469,15.62375831604004,306.0,4.400000095367432,1647930178,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-23-00Z.pb,-1,-1,-1,-1
4671,796969468,58.417457580566406,15.623201370239258,319.0,0.0,1647930178,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-23-00Z.pb,9011005021300000,1,13,700
4672,796969451,58.417877197265625,15.622206687927246,256.0,0.6000000238418579,1647930178,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-23-00Z.pb,9011005020600000,1,6,700
4673,796969736,58.41704559326172,15.624295234680176,321.0,0.0,1647930179,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-23-00Z.pb,9011005020300000,1,3,700
4674,796969491,58.41738510131836,15.623491287231444,316.0,1.7000000476837158,1647930178,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-23-00Z.pb,9011005022000000,1,20,700
4675,796969411,58.417724609375,15.623018264770508,322.0,0.0,1647930178,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-23-00Z.pb,9011005020600000,0,6,700
4676,796969688,58.417598724365234,15.622906684875488,327.0,0.0,1647930179,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-23-00Z.pb,9011005021000000,0,10,700
4677,796969530,58.41768646240234,15.622103691101074,234.0,3.900000095367432,1647930178,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-23-01Z.pb,9011005021300000,0,13,700
4678,796969450,58.41753387451172,15.623346328735352,325.0,0.0,1647930178,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-23-01Z.pb,9011005020100000,1,1,700
4679,796969382,58.41691970825195,15.62411403656006,321.0,0.0,1647930178,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-23-01Z.pb,9011005021400000,0,14,700
4680,796969738,58.41624069213867,15.624601364135742,82.0,5.0,1647930179,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-23-01Z.pb,9011005022300000,1,23,700
4681,796969441,58.41691589355469,15.62375831604004,306.0,4.400000095367432,1647930178,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-23-01Z.pb,-1,-1,-1,-1
4682,796969468,58.417457580566406,15.623201370239258,319.0,0.0,1647930178,9031005920505668,55700000065087063,0.0,otraf-vehiclepositions-2022-03-22T07-23-01Z.pb,9011005021300000,1,13,700
4683,796969451,58.417877197265625,15.622206687927246,256.0,0.6000000238418579,1647930178,9031005920505743,55700000063663528,0.0,otraf-vehiclepositions-2022-03-22T07-23-01Z.pb,9011005020600000,1,6,700
4684,796969736,58.41704559326172,15.624295234680176,321.0,0.0,1647930179,9031005920505675,55700000063338106,0.0,otraf-vehiclepositions-2022-03-22T07-23-01Z.pb,9011005020300000,1,3,700
4685,796969491,58.41738510131836,15.623491287231444,316.0,1.7000000476837158,1647930178,9031005920505516,55700000065074528,0.0,otraf-vehiclepositions-2022-03-22T07-23-01Z.pb,9011005022000000,1,20,700
4686,796969411,58.417724609375,15.623018264770508,322.0,0.0,1647930178,9031005920505736,55700000063666595,0.0,otraf-vehiclepositions-2022-03-22T07-23-01Z.pb,9011005020600000,0,6,700
4687,796969688,58.417598724365234,15.622906684875488,327.0,0.0,1647930179,9031005920505758,55700000063309748,0.0,otraf-vehiclepositions-2022-03-22T07-23-01Z.pb,9011005021000000,0,10,700
4688,796969907,58.41765213012695,15.622048377990724,216.0,3.900000095367432,1647930179,9031005920505506,55700000065015753,0.0,otraf-vehiclepositions-2022-03-22T07-23-02Z.pb,9011005021300000,0,13,700
4689,796969819,58.41753387451172,15.623346328735352,325.0,0.0,1647930179,9031005920505649,55700000064428320,0.0,otraf-vehiclepositions-2022-03-22T07-23-02Z.pb,9011005020100000,1,1,700
4690,796970140,58.41691970825195,15.62411403656006,321.0,0.0,1647930180,9031005920505735,55700000065084373,0.0,otraf-vehiclepositions-2022-03-22T07-23-02Z.pb,9011005021400000,0,14,700
4691,796970126,58.416263580322266,15.624685287475586,60.0,5.0,1647930180,9031005920505667,55700000063262280,0.0,otraf-vehiclepositions-2022-03-22T07-23-02Z.pb,9011005022300000,1,23,700
4692,796969812,58.41694259643555,15.623686790466309,308.0,5.0,1647930179,9031005918308742,,,otraf-vehiclepositions-2022-03-22T07-23-02Z.pb,-1,-1,-1,-1
