,trip_id,schedule_relationship,latitude,longitude,bearing,speed,timestamp,vehicle.id,source,route_id,direction_id,route_short_name,route_type,assigned_berth
79086,,,58.41719055175781,15.623257637023926,0.0,0.0,1647935352,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-12Z.pb,-1,-1,-1,-1,C2
79087,55700000063172559,0.0,58.41682434082031,15.623993873596191,0.0,0.0,1647935352,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-12Z.pb,9011005052000000,0,520,700,C4
79089,55700000063338274,0.0,58.41699981689453,15.624284744262695,316.0,0.0,1647935352,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-13Z.pb,9011005020300000,1,3,700,A5
79092,55700000064426724,0.0,58.417518615722656,15.623360633850098,323.0,0.0,1647935352,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-13Z.pb,9011005020100000,1,1,700,A2
79093,55700000065110260,0.0,58.4173469543457,15.623656272888184,318.0,0.0,1647935352,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-13Z.pb,9011005020100000,0,1,700,A3
79094,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935352,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-13Z.pb,-1,-1,-1,-1,B2
79095,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935351,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-13Z.pb,9011005020600000,1,6,700,E1
79096,55700000063165591,0.0,58.4169807434082,15.623617172241211,317.0,0.0,1647935352,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-13Z.pb,9011005052200000,1,522,700,C3
79097,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935352,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-13Z.pb,9011005021600000,0,16,700,C5
79098,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935352,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-13Z.pb,9011005022000000,1,20,700,D1
79099,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935352,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-13Z.pb,9011005020400000,1,4,700,A6
79100,,,58.41719055175781,15.623257637023926,0.0,0.0,1647935353,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-13Z.pb,-1,-1,-1,-1,C2
79101,55700000063172559,0.0,58.41682434082031,15.623993873596191,0.0,0.0,1647935353,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-13Z.pb,9011005052000000,0,520,700,C4
79103,55700000063338274,0.0,58.41699981689453,15.624284744262695,316.0,0.0,1647935352,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-14Z.pb,9011005020300000,1,3,700,A5
79106,55700000064426724,0.0,58.417518615722656,15.623360633850098,323.0,0.0,1647935352,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-14Z.pb,9011005020100000,1,1,700,A2
79107,55700000065110260,0.0,58.4173469543457,15.623656272888184,318.0,0.0,1647935352,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-14Z.pb,9011005020100000,0,1,700,A3
79108,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935352,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-14Z.pb,-1,-1,-1,-1,B2
79109,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935351,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-14Z.pb,9011005020600000,1,6,700,E1
79110,55700000063165591,0.0,58.4169807434082,15.623617172241211,317.0,0.0,1647935352,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-14Z.pb,9011005052200000,1,522,700,C3
79111,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935352,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-14Z.pb,9011005021600000,0,16,700,C5
79112,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935352,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-14Z.pb,9011005022000000,1,20,700,D1
79113,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935352,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-14Z.pb,9011005020400000,1,4,700,A6
79114,,,58.41719055175781,15.623257637023926,0.0,0.0,1647935353,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-14Z.pb,-1,-1,-1,-1,C2
79115,55700000063172559,0.0,58.41682434082031,15.623993873596191,0.0,0.0,1647935353,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-14Z.pb,9011005052000000,0,520,700,C4
79117,55700000063338274,0.0,58.41699981689453,15.624284744262695,316.0,0.0,1647935353,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-15Z.pb,9011005020300000,1,3,700,A5
79120,55700000064426724,0.0,58.417518615722656,15.623359680175781,323.0,0.0,1647935353,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-15Z.pb,9011005020100000,1,1,700,A2
79121,55700000065110260,0.0,58.4173469543457,15.623656272888184,318.0,0.0,1647935353,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-15Z.pb,9011005020100000,0,1,700,A3
79122,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935354,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-15Z.pb,-1,-1,-1,-1,B2
79123,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935353,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-15Z.pb,9011005020600000,1,6,700,E1
79124,55700000063165591,0.0,58.4169807434082,15.623617172241211,317.0,0.0,1647935353,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-15Z.pb,9011005052200000,1,522,700,C3
79125,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935353,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-15Z.pb,9011005021600000,0,16,700,C5
79126,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935353,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-15Z.pb,9011005022000000,1,20,700,D1
79127,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935353,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-15Z.pb,9011005020400000,1,4,700,A6
79128,,,58.41719055175781,15.623257637023926,0.0,0.0,1647935355,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-15Z.pb,-1,-1,-1,-1,C2
79129,,,58.41682434082031,15.623993873596191,0.0,0.0,1647935355,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-15Z.pb,-1,-1,-1,-1,C4
79131,55700000063338274,0.0,58.41699981689453,15.624284744262695,316.0,0.0,1647935354,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-16Z.pb,9011005020300000,1,3,700,A5
79134,55700000064426724,0.0,58.417518615722656,15.623359680175781,323.0,0.0,1647935354,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-16Z.pb,9011005020100000,1,1,700,A2
79135,55700000065110260,0.0,58.4173469543457,15.623656272888184,318.0,0.0,1647935354,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-16Z.pb,9011005020100000,0,1,700,A3
79136,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935355,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-16Z.pb,-1,-1,-1,-1,B2
79137,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935354,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-16Z.pb,9011005020600000,1,6,700,E1
79138,55700000063165591,0.0,58.4169807434082,15.623617172241211,317.0,0.0,1647935355,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-16Z.pb,9011005052200000,1,522,700,C3
79139,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935354,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-16Z.pb,9011005021600000,0,16,700,C5
79140,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935355,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-16Z.pb,9011005022000000,1,20,700,D1
79141,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935354,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-16Z.pb,9011005020400000,1,4,700,A6
79142,,,58.41719055175781,15.623257637023926,0.0,0.0,1647935356,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-16Z.pb,-1,-1,-1,-1,C2
79143,,,58.41682434082031,15.623993873596191,0.0,0.0,1647935356,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-16Z.pb,-1,-1,-1,-1,C4
79145,55700000063338274,0.0,58.41699981689453,15.624284744262695,316.0,0.0,1647935355,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-17Z.pb,9011005020300000,1,3,700,A5
79148,55700000064426724,0.0,58.417518615722656,15.623359680175781,323.0,0.0,1647935356,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-17Z.pb,9011005020100000,1,1,700,A2
79149,55700000065110260,0.0,58.4173469543457,15.623656272888184,318.0,0.0,1647935356,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-17Z.pb,9011005020100000,0,1,700,A3
79150,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935356,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-17Z.pb,-1,-1,-1,-1,B2
79151,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935355,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-17Z.pb,9011005020600000,1,6,700,E1
79152,55700000063165591,0.0,58.4169807434082,15.623617172241211,317.0,0.0,1647935356,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-17Z.pb,9011005052200000,1,522,700,C3
79153,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935356,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-17Z.pb,9011005021600000,0,16,700,C5
79154,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935356,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-17Z.pb,9011005022000000,1,20,700,D1
79155,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935355,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-17Z.pb,9011005020400000,1,4,700,A6
79156,,,58.41719055175781,15.623257637023926,0.0,0.0,1647935357,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-17Z.pb,-1,-1,-1,-1,C2
79157,,,58.41682434082031,15.623993873596191,0.0,0.0,1647935357,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-17Z.pb,-1,-1,-1,-1,C4
79159,55700000063338274,0.0,58.41699981689453,15.624284744262695,316.0,0.0,1647935356,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-18Z.pb,9011005020300000,1,3,700,A5
79162,55700000064426724,0.0,58.41751480102539,15.623359680175781,323.0,0.0,1647935357,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-18Z.pb,9011005020100000,1,1,700,A2
79163,55700000065110260,0.0,58.4173469543457,15.623656272888184,318.0,0.0,1647935357,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-18Z.pb,9011005020100000,0,1,700,A3
79164,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935357,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-18Z.pb,-1,-1,-1,-1,B2
79165,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935356,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-18Z.pb,9011005020600000,1,6,700,E1
79166,55700000063165591,0.0,58.4169807434082,15.623618125915527,317.0,0.0,1647935357,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-18Z.pb,9011005052200000,1,522,700,C3
79167,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935357,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-18Z.pb,9011005021600000,0,16,700,C5
79168,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935357,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-18Z.pb,9011005022000000,1,20,700,D1
79169,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935356,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-18Z.pb,9011005020400000,1,4,700,A6
79170,,,58.41719055175781,15.623258590698242,0.0,0.0,1647935358,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-18Z.pb,-1,-1,-1,-1,C2
79171,,,58.41682434082031,15.623993873596191,0.0,0.0,1647935358,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-18Z.pb,-1,-1,-1,-1,C4
79173,55700000063338274,0.0,58.41699981689453,15.624284744262695,316.0,0.0,1647935357,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-19Z.pb,9011005020300000,1,3,700,A5
79176,55700000064426724,0.0,58.41751480102539,15.623359680175781,323.0,0.0,1647935358,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-19Z.pb,9011005020100000,1,1,700,A2
79177,55700000065110260,0.0,58.4173469543457,15.623656272888184,318.0,0.0,1647935358,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-19Z.pb,9011005020100000,0,1,700,A3
79178,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935358,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-19Z.pb,-1,-1,-1,-1,B2
79179,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935357,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-19Z.pb,9011005020600000,1,6,700,E1
79180,55700000063165591,0.0,58.4169807434082,15.623618125915527,317.0,0.0,1647935358,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-19Z.pb,9011005052200000,1,522,700,C3
79181,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935358,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-19Z.pb,9011005021600000,0,16,700,C5
79182,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935358,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-19Z.pb,9011005022000000,1,20,700,D1
79183,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935357,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-19Z.pb,9011005020400000,1,4,700,A6
79184,,,58.41719055175781,15.623258590698242,0.0,0.0,1647935359,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-19Z.pb,-1,-1,-1,-1,C2
79185,,,58.41682434082031,15.623995780944824,0.0,0.0,1647935359,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-19Z.pb,-1,-1,-1,-1,C4
79187,55700000063338274,0.0,58.41699981689453,15.624284744262695,316.0,0.0,1647935358,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-20Z.pb,9011005020300000,1,3,700,A5
79190,55700000064426724,0.0,58.41751480102539,15.623359680175781,323.0,0.0,1647935359,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-20Z.pb,9011005020100000,1,1,700,A2
79191,55700000065110260,0.0,58.4173469543457,15.623656272888184,318.0,0.0,1647935359,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-20Z.pb,9011005020100000,0,1,700,A3
79192,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935359,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-20Z.pb,-1,-1,-1,-1,B2
79193,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935358,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-20Z.pb,9011005020600000,1,6,700,E1
79194,55700000063165591,0.0,58.4169807434082,15.623618125915527,317.0,0.0,1647935359,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-20Z.pb,9011005052200000,1,522,700,C3
79195,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935359,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-20Z.pb,9011005021600000,0,16,700,C5
79196,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935359,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-20Z.pb,9011005022000000,1,20,700,D1
79197,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935359,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-20Z.pb,9011005020400000,1,4,700,A6
79198,,,58.41719055175781,15.623261451721191,0.0,0.0,1647935360,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-20Z.pb,-1,-1,-1,-1,C2
79199,,,58.41682434082031,15.623995780944824,0.0,0.0,1647935360,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-20Z.pb,-1,-1,-1,-1,C4
79201,55700000063338274,0.0,58.41699981689453,15.624284744262695,316.0,0.0,1647935360,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-21Z.pb,9011005020300000,1,3,700,A5
79204,55700000064426724,0.0,58.41751480102539,15.623359680175781,323.0,0.0,1647935360,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-21Z.pb,9011005020100000,1,1,700,A2
79205,55700000065110260,0.0,58.4173469543457,15.623656272888184,318.0,0.0,1647935360,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-21Z.pb,9011005020100000,0,1,700,A3
79206,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935360,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-21Z.pb,-1,-1,-1,-1,B2
79207,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935360,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-21Z.pb,9011005020600000,1,6,700,E1
79208,55700000063165591,0.0,58.4169807434082,15.623618125915527,317.0,0.0,1647935360,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-21Z.pb,9011005052200000,1,522,700,C3
79209,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935360,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-21Z.pb,9011005021600000,0,16,700,C5
79210,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935359,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-21Z.pb,9011005022000000,1,20,700,D1
79211,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935360,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-21Z.pb,9011005020400000,1,4,700,A6
79212,,,58.41719055175781,15.623261451721191,0.0,0.0,1647935361,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-21Z.pb,-1,-1,-1,-1,C2
79213,,,58.41682434082031,15.623995780944824,0.0,0.0,1647935361,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-21Z.pb,-1,-1,-1,-1,C4
79215,55700000063338274,0.0,58.41699981689453,15.624284744262695,316.0,0.0,1647935360,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-22Z.pb,9011005020300000,1,3,700,A5
79218,55700000064426724,0.0,58.41751480102539,15.623359680175781,323.0,0.0,1647935360,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-22Z.pb,9011005020100000,1,1,700,A2
79219,55700000065110260,0.0,58.4173469543457,15.623656272888184,318.0,0.0,1647935360,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-22Z.pb,9011005020100000,0,1,700,A3
79220,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935360,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-22Z.pb,-1,-1,-1,-1,B2
79221,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935360,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-22Z.pb,9011005020600000,1,6,700,E1
79222,55700000063165591,0.0,58.4169807434082,15.623618125915527,317.0,0.0,1647935360,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-22Z.pb,9011005052200000,1,522,700,C3
79223,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935360,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-22Z.pb,9011005021600000,0,16,700,C5
79224,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935359,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-22Z.pb,9011005022000000,1,20,700,D1
79225,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935360,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-22Z.pb,9011005020400000,1,4,700,A6
79226,,,58.41719055175781,15.623261451721191,0.0,0.0,1647935361,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-22Z.pb,-1,-1,-1,-1,C2
79227,,,58.41682434082031,15.623995780944824,0.0,0.0,1647935361,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-22Z.pb,-1,-1,-1,-1,C4
79229,55700000063338274,0.0,58.41699981689453,15.624284744262695,316.0,0.0,1647935361,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,9011005020300000,1,3,700,A5
79230,,,58.417747497558594,15.622197151184082,240.0,0.0,1647935361,9031005920505678,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,-1,-1,-1,-1,
79232,55700000064426724,0.0,58.41751480102539,15.623359680175781,323.0,0.0,1647935361,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,9011005020100000,1,1,700,A2
79233,55700000065110260,0.0,58.4173469543457,15.623656272888184,318.0,0.0,1647935361,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,9011005020100000,0,1,700,A3
79234,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935362,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,-1,-1,-1,-1,B2
79235,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935361,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,9011005020600000,1,6,700,E1
79236,55700000063165591,0.0,58.4169807434082,15.623618125915527,317.0,0.0,1647935361,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,9011005052200000,1,522,700,C3
79237,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935361,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,9011005021600000,0,16,700,C5
79238,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935361,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,9011005022000000,1,20,700,D1
79239,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935361,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,9011005020400000,1,4,700,A6
79240,,,58.41719055175781,15.623263359069824,0.0,0.0,1647935363,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,-1,-1,-1,-1,C2
79241,,,58.41682815551758,15.623997688293457,0.0,0.0,1647935363,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-23Z.pb,-1,-1,-1,-1,C4
79243,55700000063338274,0.0,58.41699981689453,15.624285697937012,316.0,0.0,1647935362,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,9011005020300000,1,3,700,A5
79244,,,58.417755126953125,15.622209548950195,240.0,0.0,1647935362,9031005920505678,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,-1,-1,-1,-1,
79246,55700000064426724,0.0,58.41751480102539,15.623359680175781,323.0,0.0,1647935362,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,9011005020100000,1,1,700,A2
79247,55700000065110260,0.0,58.41734313964844,15.623656272888184,318.0,0.0,1647935362,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,9011005020100000,0,1,700,A3
79248,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935363,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,-1,-1,-1,-1,B2
79249,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935362,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,9011005020600000,1,6,700,E1
79250,55700000063165591,0.0,58.4169807434082,15.623618125915527,317.0,0.0,1647935363,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,9011005052200000,1,522,700,C3
79251,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935362,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,9011005021600000,0,16,700,C5
79252,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935363,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,9011005022000000,1,20,700,D1
79253,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935362,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,9011005020400000,1,4,700,A6
79254,,,58.41719055175781,15.623265266418457,0.0,0.0,1647935364,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,-1,-1,-1,-1,C2
79255,,,58.41682815551758,15.623998641967773,0.0,0.0,1647935364,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-24Z.pb,-1,-1,-1,-1,C4
79257,55700000063338274,0.0,58.41699981689453,15.624285697937012,316.0,0.0,1647935363,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,9011005020300000,1,3,700,A5
79258,,,58.41775894165039,15.622215270996094,240.0,0.0,1647935363,9031005920505678,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,-1,-1,-1,-1,
79260,55700000064426724,0.0,58.41751480102539,15.623359680175781,323.0,0.0,1647935363,9031005920505649,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,9011005020100000,1,1,700,A2
79261,55700000065110260,0.0,58.41734313964844,15.623656272888184,318.0,0.0,1647935363,9031005920505667,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,9011005020100000,0,1,700,A3
79262,,,58.417423248291016,15.623117446899414,319.0,0.0,1647935364,9031005920505746,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,-1,-1,-1,-1,B2
79263,55700000063663666,0.0,58.417869567871094,15.622265815734863,272.0,0.0,1647935363,9031005920505747,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,9011005020600000,1,6,700,E1
79264,55700000063165591,0.0,58.4169807434082,15.623618125915527,317.0,0.0,1647935364,9031005918308616,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,9011005052200000,1,522,700,C3
79265,55700000065008845,0.0,58.41664123535156,15.624241828918457,321.0,0.0,1647935364,9031005920505505,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,9011005021600000,0,16,700,C5
79266,55700000065074620,0.0,58.41653060913086,15.624926567077637,13.0,0.0,1647935364,9031005920505658,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,9011005022000000,1,20,700,D1
79267,55700000064969880,0.0,58.41682815551758,15.624558448791504,320.0,0.0,1647935363,9031005920505662,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,9011005020400000,1,4,700,A6
79268,,,58.41719055175781,15.623266220092773,0.0,0.0,1647935365,9031005917108411,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,-1,-1,-1,-1,C2
79269,,,58.41682815551758,15.623998641967773,0.0,0.0,1647935365,9031005917108303,otraf-vehiclepositions-2022-03-22T08-49-25Z.pb,-1,-1,-1,-1,C4
79271,55700000063338274,0.0,58.41699981689453,15.624285697937012,316.0,0.0,1647935364,9031005920505648,otraf-vehiclepositions-2022-03-22T08-49-26Z.pb,9011005020300000,1,3,700,A5
